State,Year,Quarter,Text
South Carolina,2020,Q2,"Holidays bring a hankering for a traditional dish that the chef Bill Smith has devoted himself to making popular again. CHAPEL HILL, N.C. — When Bill Smith moved here in the late 1960s, he couldn’t find corned ham, a staple in New Bern, the coastal town where he grew up."
South Carolina,2020,Q2,The coronavirus recession has exacerbated the racial and income divides in America. Lifting restrictions too soon will make them worse and leave workers with a bleak choice. WASHINGTON — Efforts to quickly restart economic activity risk further dividing Americans into two major groups along socioeconomic lines: one that has the power to control its exposure to the coronavirus outbreak and another that is forced to choose between potential sickness or financial devastation.
South Carolina,2020,Q2,"Public health officials in the United States reported 36,880 new cases on Wednesday. Houston’s intensive-care units are running out of available beds, the mayor said. This briefing has ended. Read the latest updates here."
South Carolina,2020,Q2,Gaza reports its first coronavirus death. New York is allowing gatherings of up to 10. This briefing has ended. Follow our latest coverage of the global coronavirus pandemic.
South Carolina,2020,Q2,"Inequality, densely packed cities, legions of informal workers and weak health care systems have undermined efforts to fight the pandemic, as some governments have fumbled the response. MEXICO CITY — By late March, the Mexican government calmly predicted that its coronavirus outbreak would peak in April."
South Carolina,2020,Q2,"He says he’ll move the headquarters of his electric car company out of California to Texas or Nevada. Elon Musk and local health officials in California clashed on Saturday over the timing of the reopening of Tesla’s factory in Fremont, with the company’s chief executive pushing for an immediate return and the county’s government seeking a delay of about a week."
South Carolina,2020,Q2,"A growing number of states are pausing plans to reopen, amid rising case counts. But Gov. Greg Abbott of Texas said shutting back down was the “last thing we want to do.” HOUSTON — Just 55 days after reopening Texas restaurants and other businesses, Gov. Greg Abbott on Thursday hit the pause button, stopping additional phases of the state’s reopening as new coronavirus cases and hospitalizations soared and as the governor struggled to pull off the seemingly impossible task of keeping both the state open and the virus under control."
South Carolina,2020,Q2,"States move to reopen as the U.S. nears a sobering 50,000 deaths from the virus. U.S. scientists join the World Health Organization in calling for better antibody tests. This briefing has ended. Read the latest developments in the coronavirus pandemic here."
South Carolina,2020,Q2,"While the Trump administration’s recommendation ultimately leaves states’ fates to governors, most reopening states fail to meet the criteria for a downward trend in reported coronavirus cases. While the Trump administration’s recommendation ultimately leaves states’ fates to governors, most reopening states fail to meet the criteria for a downward trend in reported coronavirus cases."
South Carolina,2020,Q3,"American military officials are trying to contain the spread of the coronavirus in its ranks while tackling logistical problems like relieving troops overseas. WASHINGTON — More than 20,000 American service members have contracted the coronavirus, and the infection rate in the services has tripled over the past six weeks as the United States military has emerged as a potential source of transmission both domestically and abroad, according to military and local public health officials."
South Carolina,2020,Q3,Thousands of cases have already been linked to schools this season. But a lack of reporting means that a national accounting remains out of reach. Thousands of cases have already been linked to schools this season. But a lack of reporting means that a national accounting remains out of reach.
South Carolina,2020,Q3,"More Americans will vote by mail this fall than ever before, as states expand mail voting laws in response to the coronavirus pandemic. More Americans will vote by mail this fall than ever before, as states expand mail voting laws in response to the coronavirus pandemic."
South Carolina,2020,Q3,A New York Times analysis shows a high number of deaths above normal — with the most recent rise in excess deaths focused in the South and West. A New York Times analysis shows a high number of deaths above normal — with the most recent rise in excess deaths focused in the South and West.
South Carolina,2020,Q3,"Reported cases are rising fast in many states that opened early, while those that stayed shut down longer are largely seeing declines. Reported cases are rising fast in many states that opened early, while those that stayed shut down longer are largely seeing declines."
South Carolina,2020,Q3,"Some states still have measures in place for visitors, from testing to quarantine requirements. This list, updated May 12, will not longer be updated, as many of the states have removed travel restrictions put in place because of the pandemic. The updates for international destinations will continue."
South Carolina,2020,Q3,"I.C.U. units are reaching capacity. Nurses are falling sick, contributing to shortages. The new coronavirus spikes are challenging hospitals across the United States. TAMPA — As states across the American South and West grapple with shortages of vital testing equipment and a key antiviral drug, hospitals are being flooded with coronavirus patients, forcing them to cancel elective surgeries and discharge patients early, and doctors worry that the escalating hospital crunch may last much longer than in earlier-hit areas like New York."
South Carolina,2020,Q3,"The number of daily coronavirus tests conducted in the United States is only 52 percent of the level necessary to mitigate the spread of the virus, according to estimates by researchers at the Harvard Global Health Institute. The number of daily coronavirus tests conducted in the United States is only 52 percent of the level necessary to mitigate the spread of the virus, according to estimates by researchers at the Harvard Global Health Institute."
South Carolina,2020,Q3,"The health law had slipped in voter priorities, but the Supreme Court vacancy and November arguments in a case challenging its constitutionality have given the Affordable Care Act new urgency. WASHINGTON — Less than six weeks before the election, the death of Justice Ruth Bader Ginsburg has injected fresh urgency into an issue that had dropped down the list of voter priorities this year: the future of the Affordable Care Act."
South Carolina,2020,Q3,"As new coronavirus cases have dropped nationally, infections have soared in the Midwest. As new coronavirus cases have dropped nationally, infections have soared in the Midwest."
South Carolina,2020,Q4,"A new analysis shows that coverage levels fell for a third straight year. And that was before the pandemic struck. The share of children with health coverage in the United States fell for the third consecutive year in 2019, according to census data, after decades of increases."
South Carolina,2020,Q4,Estimates from exit polls offer an initial indication of how groups voted on election night. Estimates from exit polls offer an initial indication of how groups voted on election night.
South Carolina,2020,Q4,Warnings from Democrats that Republicans and their Supreme Court nominee threaten the Affordable Care Act elicited reassuring words from both Senator Lindsey Graham and Judge Amy Coney Barrett. WASHINGTON — Republicans have been working for a decade to destroy the Affordable Care Act. Judge Amy Coney Barrett has criticized Supreme Court decisions that failed to do so. And it looks like she will be on the court next month for arguments in a third major challenge to the law pressed by Republican state officials and the Trump administration.
South Carolina,2020,Q4,Estimates from exit polls offer an initial indication of how groups voted on election night. Estimates from exit polls offer an initial indication of how groups voted on election night.
South Carolina,2020,Q4,"Health officials say an influx of rapid, inexpensive tests is good for the country, but caution that they are struggling to count those who test positive. Health officials say an influx of rapid, inexpensive tests is good for the country, but caution that they are struggling to count those who test positive."
South Carolina,2020,Q4,"See how many Covid-19 patients are being treated, and how many I.C.U. beds remain available, at individual U.S. hospitals. See how many Covid-19 patients are being treated, and how many I.C.U. beds remain available, at individual U.S. hospitals."
South Carolina,2020,Q4,The New York Times surveyed all 50 states for their estimates of coronavirus vaccine doses they expect to receive before the end of the year. The New York Times surveyed all 50 states for their estimates of coronavirus vaccine doses they expect to receive before the end of the year.
South Carolina,2020,Q4,"Mr. Graham, a Republican, fended off Jaime Harrison, a Democrat, whose campaign captured liberal energy — and dollars — from across the country. Senator Lindsey Graham, Republican of South Carolina, fended off the most difficult challenge of his career on Tuesday, turning back a Democrat backed by a record-setting onslaught of campaign cash to win a fourth term, according to The Associated Press."
South Carolina,2020,Q4,"Don’t wait until Election Day: Make a plan, vote early if you can and take the usual coronavirus precautions. This country is having to conduct an election in the midst of a pandemic that has claimed over 220,000 American lives. Fortunately for both our health and our democracy, voters have options to cast their ballot without putting their health at risk."
South Carolina,2020,Q4,Collecting and analyzing coronavirus data is complicated. Here's how The Times does it. Collecting and analyzing coronavirus data is complicated. Here's how The Times does it.
South Carolina,2021,Q1,"Health officials are frustrated that available doses are going unused while the virus is killing thousands of people each day. Many vaccine appointments have been canceled. As the coronavirus tears across much of Texas, Dr. Esmaeil Porsa is grappling with one of the most formidable challenges he has faced: The Houston hospital system he operates is running out of vaccines."
South Carolina,2021,Q1,"The more transmissible and possibly more lethal B.1.1.7 variant already accounts for an estimated 20 percent of the nation’s infections. States have continued steadily lifting restrictions, despite warnings from top federal health officials like Dr. Anthony S. Fauci that new coronavirus cases in the United States have plateaued at a very high level after their drastic drop has stalled, and that the country urgently needed to contain the spread of more transmissible variants."
South Carolina,2021,Q1,See how the leading vaccines train the immune system to fight the virus. See how the leading vaccines train the immune system to fight the virus.
South Carolina,2021,Q1,"The variant, known as B.1.1.28.1 or P.1, shares many mutations with one first identified in South Africa and is thought to be more contagious. A case of a more contagious coronavirus variant first found in Brazil has been confirmed in Minnesota, the state’s department of health said in a statement on Monday. It is the first confirmed case of the variant in the United States."
South Carolina,2021,Q1,"Since the coronavirus pandemic began sweeping across the country last year, deaths have been 21 percent above normal. See the breakdown by state. Since the coronavirus pandemic began sweeping across the country last year, deaths have been 21 percent above normal. See the breakdown by state."
South Carolina,2021,Q1,Using inactivated coronaviruses to train the immune system. Using inactivated coronaviruses to train the immune system.
South Carolina,2021,Q1,"The highly infectious variant has developed a worrisome mutation, new research has found.  A fast-spreading coronavirus variant first observed in Britain has gained a worrisome mutation that could make it harder to control with vaccines, Public Health England reported on Monday. And on Tuesday, a team of researchers reported an experiment suggesting that this mutation might make vaccines somewhat less effective against the variant."
South Carolina,2021,Q1,"As coronavirus cases fall, states are rescinding mask mandates and reopening businesses and schools, prompting people to emerge after months of isolation despite uncertainty about the pandemic’s future. Texas said Tuesday that it was lifting its mask requirement and would allow businesses to fully reopen, the most expansive step by any state to remove coronavirus restrictions as Americans across the country are eager to emerge after a year of isolation in the pandemic. "
South Carolina,2021,Q1,"North Carolina and Villanova are among the teams that will try to challenge the Bears in the South Region. In spite of a loss to Oklahoma State on Friday night, Baylor could find itself in a fight for the title as it leans on three starting guards: Jared Butler, MaCio Teague and Davion Mitchell."
South Carolina,2021,Q1,"With no nationwide plan for distributing coronavirus vaccines, people are scrambling to other states. Some health officials, saying greater immunity is the goal, aren’t standing in the way. When Chanel Maronge saw on Facebook that she was eligible to get a Covid-19 vaccine, she seized the opportunity. The only catch? She had to cross the state line to Mississippi last week, driving an hour and a half from her home in Baton Rouge, La., to get her first shot."
South Carolina,2021,Q2,Even as the country is on track to reach the president's national target — at least 70 percent of adults with one dose by July 4 — 30 states probably will not. Even as the country is on track to reach the president's national target — at least 70 percent of adults with one dose by July 4 — 30 states probably will not.
South Carolina,2021,Q2,"Hospitals are bringing together surgeons, anesthesiologists and nurses with architects, engineers and administrative staff to rethink the modern operating room. This article is part of our new series on the Future of Health Care, which examines changes in the medical field."
South Carolina,2021,Q2,"A finding of C.T.E. can help explain violence and erratic behavior by former football players, but it will not give a clear picture of why Phillip Adams fatally shot seven people, including himself. It has become a grim but familiar pattern: Soon after an N.F.L. player dies, his family must decide whether to donate his brain to be tested for signs of chronic traumatic encephalopathy, the degenerative brain disease associated with repeated hits to the head."
South Carolina,2021,Q2,"Several states are turning away Covid vaccine doses from their federal government allocations, as the daily average of coronavirus vaccine doses administered across the United States has fallen below two million for the first time since early March. Experts say the states’ smaller requests reflect a steep drop in vaccine demand in the United States. Several states are turning away Covid vaccine doses from their federal government allocations, as the daily average of coronavirus vaccine doses administered across the United States has fallen below two million for the first time since early March. Experts say the states’ smaller requests reflect a steep drop in vaccine demand in the United States."
South Carolina,2021,Q2,"States and cities are continuing to resort to cash prizes and scholarships to try to overcome vaccine hesitancy. Like many states in the South, Louisiana’s vaccination rate has lagged significantly behind the national average, particularly among older adults, a trend that has troubled public health officials."
South Carolina,2021,Q2,"A president’s address to a joint session of Congress is typically a crowded affair, as lawmakers from both parties, and their guests, pack the House floor. But President Biden’s speech on Wednesday, his first before Congress since his inauguration, will look very different. A president’s address to a joint session of Congress is typically a crowded affair, as lawmakers from both parties, and their guests, pack the House floor. But President Biden’s speech on Wednesday, his first before Congress since his inauguration, will look very different."
South Carolina,2021,Q2,"Americans are having fewer children, and some economists are raising alarms. A debate over how worried you should actually be. U.S. birthrates have fallen by 4 percent, hitting a record low. And it’s not just America — people around the world are having fewer children, from South Korea to South America."
South Carolina,2021,Q2,"One in five in that age group, mostly in the South, haven’t received a single dose, increasing the risk of virus outbreaks there. There are 11 states in the United States where at least 20 percent of older adults still haven’t received a Covid shot, potentially putting the recovery there at risk."
South Carolina,2021,Q2,Some Democrats are eager to build on their Affordable Care Act victories in the Supreme Court by filling a gaping hole created along the way: the lack of Medicaid coverage for millions of low-income Americans in 12 states. Some Democrats are eager to build on their Affordable Care Act victories in the Supreme Court by filling a gaping hole created along the way: the lack of Medicaid coverage for millions of low-income Americans in 12 states.
South Carolina,2021,Q2,"The requirement, eased because of the pandemic, is being reimposed. Some say it presents an undue hardship. A tenet of the American unemployment system has been that anyone collecting benefits, in good times and bad, must look for work."
South Carolina,2021,Q3,"Vaccine uptake has risen from early-summer lows all over the United States, and the upswing is especially pronounced in places that have been hit the hardest by the pandemic’s fourth wave. Vaccine uptake has risen from early-summer lows all over the United States, and the upswing is especially pronounced in places that have been hit the hardest by the pandemic’s fourth wave."
South Carolina,2021,Q3,"Roger Wicker, Republican of Mississippi, Angus King, independent of Maine, and John Hickenlooper, Democrat of Colorado, said on Tuesday that they were experiencing symptoms. Senators Roger Wicker, Republican of Mississippi, Angus King, independent of Maine, and John Hickenlooper, Democrat of Colorado, said on Thursday that they had tested positive for the coronavirus, adding to the number of breakthrough cases among lawmakers."
South Carolina,2021,Q3,"After the C.D.C. advised masking indoors in areas with high rates of Covid-19, some locales went back under mask mandates. But there was also defiance and hostility. MIAMI — Even before the Centers for Disease Control and Prevention recommended this week that vaccinated Americans in coronavirus hot spots around the country go back to wearing face coverings indoors, a resistance had been building against any new masking requirements, no matter the resurgence of infections."
South Carolina,2021,Q3,Some clues on why health care fails Black Americans can be found in the Flexner Report. Black Americans die at higher rates than white Americans at nearly every age.
South Carolina,2021,Q3,"Gov. Asa Hutchinson signed a law banning mask mandates. Now he wants to unravel it, reflecting the dilemma for Republican governors across the South, where the health crisis has deepened. LITTLE ROCK, Ark. — In March, with the number of new coronavirus cases plummeting in Arkansas, Gov. Asa Hutchinson let expire the statewide mask mandate that some of his fellow Republicans had opposed from the beginning."
South Carolina,2021,Q3,"Some employers and business groups welcomed the new coronavirus requirements, but many G.O.P. leaders issued outright condemnations. President Biden’s orders pushing millions of workers to get vaccinated were aimed at turning the tide on a pandemic that has killed 650,000 Americans. But on Friday, the mandates immediately deepened the nation’s political divisions over coronavirus vaccinations and government power."
South Carolina,2021,Q3,"Hundreds of thousands of white flags honor the more than 670,000 people in the United States who have died from the coronavirus. WASHINGTON — Peering at a sea of white flags blanketing the National Mall, Dr. Laura A. Valleni recalled the scores of pregnant women who had contracted the coronavirus at her hospital in South Carolina. Babies have been born prematurely, mothers have died and a surge of children has overwhelmed the pediatric unit for the past two months, she said."
South Carolina,2021,Q3,"Evictions are returning, and more than six million  households are behind on rent. Alongside the prospect of a new surge in coronavirus infections, another crisis is on the horizon: A nationwide wave of evictions threatens more than six million families that have fallen behind on rent."
South Carolina,2021,Q3,They protect the most vulnerable among us. Do vaccine mandates violate civil liberties? Some who have refused vaccination claim as much.
South Carolina,2021,Q3,"The former president continues to pose a threat because our political imagination fails us.  Sometimes, and much to our detriment, we find real events are simply too outlandish to take seriously."
South Carolina,2021,Q4,"The variant will spread quickly through the United States, experts say. What happens after that is less certain. Even as scientists race to understand more about the Omicron variant and the threat it poses, one fact is abundantly clear: It spreads quickly everywhere it lands."
South Carolina,2021,Q4,"A stay granted by a federal appeals court in Louisiana could signal an uphill battle for the administration in getting the entire American work force vaccinated. A federal appeals panel on Saturday temporarily blocked a new coronavirus vaccine mandate for large businesses, in a sign that the Biden administration may face an uphill battle in its biggest effort yet to combat the virus among the American work force."
South Carolina,2021,Q4,We’re updating our curve charts to more accurately reflect Covid case and death trends. We’re updating our curve charts to more accurately reflect Covid case and death trends.
South Carolina,2021,Q4,"Supply shortages, financial barriers and misinformation are still stopping some Americans from getting a test. It took Matthew Phillips four hours to get a coronavirus test."
South Carolina,2021,Q4,A court has blocked enforcement of President Biden’s executive order that had instructed federal contractors to require coronavirus vaccines for employees. Boeing said on Friday that it had suspended a vaccination requirement for employees after a court blocked enforcement of an executive order by President Biden instructing federal contractors to impose such mandates.
South Carolina,2021,Q4,"The national player of the year in women’s basketball last season as a freshman, she had an anterior tibial plateau fracture and lateral meniscus tear repaired. Paige Bueckers, the reigning national player of the year in women’s basketball, had successful surgery on her left knee on Monday, the University of Connecticut announced on Tuesday."
South Carolina,2021,Q4,"More than 100,000 Americans died from drug overdoses in the yearlong period ending in April, government researchers said. Americans died of drug overdoses in record numbers as the pandemic spread across the country, federal researchers reported on Wednesday, the result of lost access to treatment, rising mental health problems and wider availability of dangerously potent street drugs."
South Carolina,2021,Q4,"The remarks are expected to detail how the United States will respond to the latest pandemic challenge. President Biden will address the nation on Tuesday to respond to the spread of the Omicron variant of the coronavirus, which has sent infections soaring in parts of the country and raised new fears of the health of the country and its economy in the months to come."
South Carolina,2021,Q4,"The proposed rule could make it easier for Americans with mild to moderate hearing impairments to get the devices. The Food and Drug Administration on Tuesday outlined a plan to make hearing aids available without a medical exam, prescription or fitting. The proposed rule, which would create a new category of over-the-counter hearing aids, could help improve access to and reduce the cost of the devices for millions of Americans with mild to moderate hearing impairments."
South Carolina,2021,Q4,"Representatives Marjorie Taylor Greene and Andrew Clyde have incurred more than $100,000 combined in penalties for dozens of violations. WASHINGTON — During a recent marathon session in the House, two Republican lawmakers from Georgia sat in full view of television cameras. Neither was wearing a mask."
South Carolina,2022,Q1,Here’s what you need to know at the end of the day. (Want to get this newsletter in your inbox? Here’s the sign-up.) 
South Carolina,2022,Q1,Some civil rights leaders have grown frustrated with the lack of action behind administration proposals that would help Black and Latino communities. NEWARK — Schkeema Troutman had just started describing the many difficulties of trying to raise a family in a city with high levels of lead in its drinking water when Vice President Kamala Harris noticed the mother of three was not being heard.
South Carolina,2022,Q1,"Schools across the U.S. also struggle with Covid tests. Plus, a genius teacher tip for resolving conflicts. Today, Chicago classrooms reopen as Los Angeles and other districts struggle to test students for the coronavirus. And a federal lawsuit accuses 16 top private colleges and universities of price-fixing on financial aid."
South Carolina,2022,Q1,"Dr. Robert Califf, a former agency commissioner, is encountering opposition over federal opioid and abortion policies and his industry ties. The White House is facing pressure from prominent lawmakers over its pick to lead the Food and Drug Administration, with abortion foes urging Republican senators to reject the nominee, Dr. Robert Califf, and with key Democrats withholding support over opioid policies and his industry ties."
South Carolina,2022,Q1,"With a Supreme Court confirmation vote approaching, some Democrats are urging a speedier process to guard against unforeseen circumstances. WASHINGTON — It was the troubling development that Democrats holding a precarious 50-50 Senate majority had long been dreading: One of their colleagues suffered a serious medical episode, leaving them one vote short of a majority with a Supreme Court confirmation vote on the horizon."
South Carolina,2022,Q1,"Teenage comments in response to our recent writing prompts, and an invitation to join the ongoing conversation. This week on The Learning Network, one of writing prompts asked teenagers about the virtues of laziness. Another asked them to compile a list of the best local foods from their hometown. Finally, we hoped an image of a neglected phone booth in the wild would inspire stories — and we were not disappointed."
South Carolina,2022,Q1,"Senators Cory Booker, Tim Scott and Raphael Warnock brought vastly different perspectives to proceedings that highlighted the Senate’s striking lack of diversity. WASHINGTON — The Senate has only three Black members, a paltry number that is unrepresentative of the country, so when the chamber took up a voting rights bill this week aimed at preventing the disenfranchisement of voters of color, Senators Cory Booker, Tim Scott and Raphael Warnock played an outsized role in the debate."
South Carolina,2022,Q1,"A crucial Johnson & Johnson plant has stopped making its Covid vaccine, though the company says it has millions of doses in inventory. Johnson & Johnson’s easy-to-deliver Covid-19 shot is the vaccine of choice for much of the developing world."
South Carolina,2022,Q1,Here’s what you need to know at the end of the day. (Want to get this newsletter in your inbox? Here’s the sign-up.) 
South Carolina,2022,Q1,"The narrow 50-to-46 decision underscored the divisions on both sides of the aisle over agency policies on opioids and abortion medications and his ties to the drug industry. The Senate on Tuesday narrowly confirmed Dr. Robert Califf as commissioner of the Food and Drug Administration, a key federal agency that has been without a permanent chief for more than a yearlong stretch of the coronavirus pandemic."
South Carolina,2022,Q2,"A congressional report claimed that meatpacking companies issued “baseless” warnings about food shortages and influenced government decisions to keep plants open early in the pandemic. WASHINGTON — The country’s largest meatpackers successfully lobbied the Trump administration in the early months of the coronavirus pandemic to keep processing plants open despite knowing the health risks to their workers, according to a congressional report released on Thursday."
South Carolina,2022,Q2,"The House gave final approval to the Senate-passed compromise, ending nearly three decades of congressional inaction. WASHINGTON — Congress gave final approval on Friday to a bipartisan compromise intended to stop dangerous people from accessing firearms, ending nearly three decades of congressional inaction over how to counter gun violence and toughen the nation’s gun laws."
South Carolina,2022,Q2,"The H5N1 strain of avian influenza is spreading among many raptors and wild birds, including the national bird. With millions of chickens on commercial poultry farms sickened and dying from a highly virulent strain of avian flu in recent months, it might have escaped notice that some of the nation’s most stunning wild birds have also been felled by the virus."
South Carolina,2022,Q2,Here’s what you need to know at the end of the day. (Want to get this newsletter in your inbox? Here’s the sign-up.)
South Carolina,2022,Q2,"Only two of the 14 Republicans who broke ranks to support taking up gun legislation are facing voters this year, showing how difficult such deals could be in the future. Follow our live coverage of the Senate vote on the bipartisan gun control bill."
South Carolina,2022,Q2,The Senate candidate keeps telling puzzling stories about his poultry business. There’s a biographical story Herschel Walker tells that illustrates why so many questions linger about his Senate run in Georgia.
South Carolina,2022,Q2,Here’s what you need to know at the end of the day. (Want to get this newsletter in your inbox? Here’s the sign-up.) 
South Carolina,2022,Q2,"Doctors who provide gender-affirming care are split on how to evaluate teens. This summer, the World Professional Association for Transgender Health, an international group of health care professionals, plans to release an update to its guidelines for giving care. The guidelines include a chapter on adolescents that is already generating heat from across the political spectrum."
South Carolina,2022,Q2,"Republicans face new pressure to define exactly where they stand on the hot-button issue, while Democrats must now fully confront a topic many have approached carefully. Follow our live updates on the latest abortion news and the Supreme Court decision to overturn Roe v. Wade."
South Carolina,2022,Q2,"We must acknowledge the role that race plays in sexual and reproductive health outcomes in this country. As a queer woman who grew up in North Carolina, I learned at an early age that my Blackness could be a source of great joy — but it could also pose a threat to my safety and autonomy."
South Carolina,2022,Q3,"In the aftermath of the Supreme Court striking down Roe v. Wade, there has been a flurry of activity in the states as officials move to prohibit or expand abortion access. In the aftermath of the Supreme Court striking down Roe v. Wade, there has been a flurry of activity in the states as officials move to prohibit or expand abortion access."
South Carolina,2022,Q3,A federal judge declined to stay her order that Senator Lindsey Graham of South Carolina appear on Tuesday before a special grand jury in Atlanta. ATLANTA — A federal judge on Friday turned down a request by Senator Lindsey Graham of South Carolina to avoid testifying next week before a special grand jury investigating attempts by former President Trump and his allies to overturn his November 2020 election loss in Georgia.
South Carolina,2022,Q3,Here’s what you need to know at the end of the day. (Want to get this newsletter in your inbox? Here’s the sign-up.) 
South Carolina,2022,Q3,"A federal appeals court said the law, which was signed in 2019 but quickly halted for violating Roe v. Wade, could go into effect. A federal appeals court panel immediately allowed a Georgia law that bans abortions after about six weeks of pregnancy to go into effect on Wednesday, ending a yearslong battle over one of the country’s most restrictive laws."
South Carolina,2022,Q3,"The lawsuit accuses President Biden of overstepping his authority in directing the government to cancel as much as $20,000 in student loan debt for millions of people. WASHINGTON — Six Republican-led states took legal action Thursday to block President Biden from wiping away billions of dollars in student loan debt, even as the administration tried to avoid a court challenge by reducing the number of people eligible for relief."
South Carolina,2022,Q3,"16 Americans discuss inflation, the prospect of a recession and student loan debt cancellation. 16 Americans discuss inflation, the prospect of a recession and student loan debt cancellation."
South Carolina,2022,Q3,"The annual U.S. survey of substance use captures the growing mainstream acceptance of cannabis and hallucinogenic compounds. Marijuana and hallucinogen use among young adults reached an all-time record last year after having leveled off during the first year of the coronavirus pandemic, according to federal survey data."
South Carolina,2022,Q3,"The United States is rolling out a reimagined suicide prevention number to address a national mental health crisis. But funding and staffing issues have left some questioning whether it’s ready. Americans in distress have a new number to dial for help — 988, a revamped National Suicide Prevention Lifeline that is being billed as the 911 of mental health."
South Carolina,2022,Q3,"The former mayor will serve as a visiting fellow at institutes focused on health and politics at the university this fall. Bill de Blasio, the former mayor of New York City who made no secret of being a fan of the Boston Red Sox, will become a visiting teaching fellow at Harvard University in the fall."
South Carolina,2022,Q3,"The tentative deal would close an investigation by nearly three dozen states into the company’s marketing and sales practices. Juul Labs, fighting for its survival in the United States, on Tuesday tentatively agreed to pay $438.5 million to settle an investigation by nearly three dozen states over marketing and sales practices that they contend set off the nation’s teenage vaping crisis."
South Carolina,2022,Q4,"Many residency programs for obstetricians and gynecologists are in a risky position, caught between state abortion bans and accreditation requirements. Many medical residency programs that are educating the next generation of obstetricians and gynecologists are facing a treacherous choice."
South Carolina,2022,Q4,The commitment comes as the White House and Democrats have been focused on protecting abortion access before the midterm elections. But it is not clear if the issue is resonating with voters. WASHINGTON — President Biden said Tuesday that the first bill he would send to Capitol Hill next year if Democrats expand their control of Congress would be legislation to enshrine abortion rights into law.
South Carolina,2022,Q4,"Maxwell Alejandro Frost focused on issues important to many young voters: gun violence, climate change, abortion rights and Medicare for all. Generation Z officially has a seat in Congress."
South Carolina,2022,Q4,"R.S.V. has probably peaked, but flu is still surging and Covid-19 cases are rising. Scientists are hopeful next winter will be better. It has become wearyingly routine: Americans are embarking upon yet another holiday travel season in the midst of a viral onslaught."
