State,Year,Quarter,Text
Georgia,2020.0,Q4,"One week before Election Day, Joseph R. Biden Jr. stormed into Georgia to deliver his campaign’s closing argument, invoking faith and history to promise a new chapter of national unity as he cast President Trump as a charlatan who has surrendered in the face of crisis. One week before Election Day, Joseph R. Biden Jr. stormed into Georgia to deliver his campaign’s closing argument, invoking faith and history to promise a new chapter of national unity as he cast President Trump as a charlatan who has surrendered in the face of crisis."
Georgia,2020.0,Q4,"Senator David Perdue of Georgia withdrew on Thursday from the final debate in his tight re-election race, a day after his Democratic challenger, Jon Ossoff, called him a “crook” and accused the vulnerable Republican of trying to profit from the coronavirus pandemic. Senator David Perdue of Georgia withdrew on Thursday from the final debate in his tight re-election race, a day after his Democratic challenger, Jon Ossoff, called him a “crook” and accused the vulnerable Republican of trying to profit from the coronavirus pandemic."
Georgia,2020.0,Q4,"Which party controls the Senate will largely dictate how ambitious President-elect Joe Biden can get on taxes, health care, climate change and other policy priorities. WASHINGTON — President-elect Joseph R. Biden Jr.’s transition team is preparing multiple sets of policy proposals for the economy, health care, climate change and other domestic issues, including the ambitious agenda Mr. Biden laid out in his winning campaign, while acknowledging it may have to be pared back in recognition of divided government."
Georgia,2020.0,Q4,"A catastrophic sequence of decisions has blocked states from responding to the pandemic. Alongside growing controversy over judicial nominations, court reform and Covid-19 policies, American law is in the midst of a little-noticed paradigm shift in courts’ treatment of public health measures."
Georgia,2021.0,Q1,"At a rally that was supposed to bolster the fortunes of two Republican runoff candidates, the president instead turned the event into a lecture filled with conspiracy theories and personal attacks. DALTON, Ga. — President Trump used a campaign rally on the eve of two critical Senate runoffs in Georgia to once again vent his debunked grievances about the outcome of November’s presidential election, as he continued his assault on the peaceful transfer of power."
Georgia,2021.0,Q1,Test your knowledge of this week’s health news. Test your knowledge of this week’s health news.
Georgia,2021.0,Q1,"Representative David Clark, who represents a suburban district northeast of Atlanta, was led from the chamber on the orders of the House speaker and a fellow Republican. A Georgia state trooper escorted a Republican state lawmaker out of the House chamber in Atlanta on Tuesday after he refused to abide by the legislature’s coronavirus testing protocols."
Georgia,2021.0,Q1,And what else you need to know today. Obamacare endured a grueling first decade of existence. Its launch was famously clunky. It was unpopular in its early years. It narrowly escaped repeal at both the Supreme Court and in Congress.
Georgia,2021.0,Q1,Here’s what you need to know about the week’s top stories. (Want to get this briefing by email? Here’s the sign-up.)
Georgia,2021.0,Q1,Here’s what you need to know at the end of the day. (Want to get this newsletter in your inbox? Here’s the sign-up.) 
Georgia,2021.0,Q1,Thursday: State and local officials vowed to curb hate crimes against Asian-Americans and Pacific Islanders after a year of violence. Good morning.
Georgia,2021.0,Q1,"“There’s nothing new that we’re doing here”: This is your morning tip sheet. Biden starts turning back Trump’s attacks on Obamacare, and General Motors makes a big commitment. It’s Friday, and this is your politics tip sheet. Sign up here to get On Politics in your inbox every weekday."
Georgia,2021.0,Q1,"President Biden, speaking from the White House, reached for a little optimism. The early coronavirus mistakes were mostly mistakes of excessive optimism. Many scientists, including Dr. Anthony Fauci, did not immediately grasp the threat. Neither did we in the media. President Donald Trump made the extreme version of this mistake, with a series of false statements minimizing the problem. Some politicians continue to show undue optimism, ending mask mandates and allowing full restaurants."
Georgia,2021.0,Q1,"In this lesson, students will learn about the recent shootings in Atlanta, the history of anti-Asian racism and how the violence has affected Asian-Americans in Georgia. Note to Teachers: This lesson deals with anti-Asian violence and racism. To prepare yourself and your students, you might first read “Addressing Anti-Asian Racism With Students” from the Smithsonian Asian Pacific American Center or “Responding to Anti-Asian Violence and Georgia Shootings” from Learning for Justice. Depending on your identity, and the identity of your students, this guide “Self-Care Tips For Asian-Americans Dealing With Racism Amid Coronavirus” from HuffPost might be helpful."
Georgia,2021.0,Q2,"A Times analysis found that willingness to receive a vaccine and actual vaccination rates to date were both lower, on average, in counties that voted red in the 2020 presidential election. A Times analysis found that willingness to receive a vaccine and actual vaccination rates to date were both lower, on average, in counties that voted red in the 2020 presidential election."
Georgia,2021.0,Q2,"The good news: There are more shots available. The challenge is getting people to take them. When it comes to getting the coronavirus vaccine, Mississippi residents have an abundance of options. On Thursday, there were more than 73,000 slots to be had on the state’s scheduling website, up from 68,000 on Tuesday."
Georgia,2021.0,Q2,"For each person who dies of Covid-19, experts say there are at least nine newly bereaved. We must begin to address the toll. The end of the Covid-19 crisis in the United States is in sight, thanks to effective vaccines being deployed on a massive scale. But the still growing death toll will leave behind millions of bereaved people, wracked by the suffering that the loss of a loved one can bring. This is a public health crisis with consequences that may last generations, which we do not currently have the policy tools or resources to address."
Georgia,2021.0,Q2,Even as the country is on track to reach the president's national target — at least 70 percent of adults with one dose by July 4 — 30 states probably will not. Even as the country is on track to reach the president's national target — at least 70 percent of adults with one dose by July 4 — 30 states probably will not.
Georgia,2021.0,Q2,"The death of George Floyd and other high-profile police killings have prompted African-Americans to seek help, mental health experts say. In the aftermath of the police killing of George Floyd in Minneapolis last year, mental health experts across the country say they have seen African-Americans, whose skepticism of therapy has been documented by research, seeking it in growing numbers."
Georgia,2021.0,Q2,"Many young adults are forgoing Covid vaccines for a complex mix of reasons. Health officials are racing to find ways to change their minds. KANSAS CITY, Mo. — Bridget Burke, 22, a college student in Michigan, said she was unsettled by rumors that Covid-19 vaccines could affect her reproductive health. Bryson Hardy, 19, a fiber optic cable splicer from Georgia, said he was not worried about contracting the virus and had no plans to get vaccinated. And Cinda Heard, 27, an in-home health care assistant in Missouri, said she feared potential side effects from the vaccine and got a shot only because her employer required it."
Georgia,2021.0,Q2,"In 15 states, including Arkansas, the Carolinas, Georgia and Louisiana, about half of adults or fewer have received a vaccine dose. Experts are concerned that states across the U.S. South, where vaccination rates are lagging, could face a surge in coronavirus cases over the summer."
Georgia,2021.0,Q2,"A company with Southern roots and global reach tries to find its voice on an issue that disproportionately affects Black voters. When James Quincey became chief executive of Coca-Cola in 2017, it’s fair to say he wasn’t focused on how to articulate the company’s position on the issue of voting rights. Instead, Mr. Quincey, who grew up in Birmingham, England, and has spent most of his career outside the United States, was consumed with the usual C.E.O. fare — expanding the business, keeping the share price up and not damaging the brand."
Georgia,2021.0,Q2,"The author of a new study said the combination of blackouts and extreme heat “may be the deadliest climate-related event we can imagine.” WASHINGTON — The growing risk of overlapping heat waves and power failures poses a severe threat that major American cities are not prepared for, new research suggests."
Georgia,2021.0,Q2,"Since March 2020, New York Times reporters have tracked every known coronavirus case in every correctional setting in the nation. More than 2,700 inmates have died. Since March 2020, New York Times reporters have tracked every known coronavirus case in every correctional setting in the nation. More than 2,700 inmates have died."
Georgia,2021.0,Q3,"The Republican lawmaker from Georgia cannot tweet for 12 hours, after the White House criticized social media sites for amplifying vaccine lies. SAN FRANCISCO — Twitter said on Monday that it was suspending Representative Marjorie Taylor Greene from its service for 12 hours after she posted messages that violated its policy against sharing misleading information about the coronavirus."
Georgia,2021.0,Q3,Delta Air Lines is charging unvaccinated workers more for health insurance. Here’s what to know. Delta Air Lines is charging unvaccinated workers more for health insurance. Here’s what to know.
Georgia,2021.0,Q3,"The measure prohibits health professionals from revealing your medical records, but it is perfectly legal to ask whether someone has been vaccinated. As September beckons people back to the office and the highly infectious Delta variant of the coronavirus spreads rapidly across the country, workplaces are navigating a range of challenges, including whether to require employees to be vaccinated or to reimpose mask mandates."
Georgia,2021.0,Q3,"The Centers for Disease Control and Prevention has updated its health advice for travel to six countries it now considers to be “very high” risk given the rapid spread of the coronavirus and the Delta variant. It is suggesting that people avoid traveling to these countries altogether, or if they must go, to get vaccinated beforehand. The Centers for Disease Control and Prevention has updated its health advice for travel to six countries it now considers to be “very high” risk given the rapid spread of the coronavirus and the Delta variant. It is suggesting that people avoid traveling to these countries altogether, or if they must go, to get vaccinated beforehand."
Georgia,2021.0,Q3,"At universities, some instructors are finding the return to the classroom a nerve-racking experience. A few have quit — one in the middle of class. Matthew Boedy, an associate professor of rhetoric and composition, sent out a raw emotional appeal to his students at the University of North Georgia just before classes began: The Covid-19 Delta variant was rampaging through the state, filling up hospital beds. He would teach class in the equivalent of full body armor — vaccinated and masked."
Georgia,2021.0,Q3,"“We mourn, we comfort, we are in pain, too,” said Hari P. Close, the president of the National Funeral Directors & Morticians Association. For Black-owned funeral businesses, the pain of the coronavirus pandemic has been two-pronged: Many funeral workers are mourning their own colleagues who have died from the virus, all while experiencing burnout from having to preside over countless services for their Black patrons and neighbors who have died at disproportionate rates from Covid."
Georgia,2021.0,Q3,"Governments and organizations around the world are using geospatial data and digital mapping tools to guide their vaccination campaigns. At their regular pandemic response meetings over the past year, officials in Suffolk County, N.Y., found themselves returning, again and again, to questions of geography."
Georgia,2021.0,Q3,"School reopenings tend to do well in areas with high vaccination rates, but the picture is very different for schools in areas with lower rates. New York City public schools are reopening at a time when some schools in other states are already several weeks into in-person teaching. Some districts seem to be doing well, but others are contending with mass outbreaks, hospitalizations and several reported deaths."
Georgia,2021.0,Q3,"Federal officials proposed the fines against four companies after finding that they could have prevented the deaths at the Foundation Food Group plant in Gainesville, Ga., in January. Federal workplace safety officials have proposed nearly $1 million in fines against four companies after finding that they could have prevented the deaths of six workers from a liquid nitrogen leak at a poultry plant in Gainesville, Ga., in January."
Georgia,2021.0,Q3,White House officials said the president was “committed to pulling every lever possible” in the fight against the pandemic. WASHINGTON — President Biden’s far-reaching assertion of executive authority to require Covid-19 vaccines for 100 million American workers relies on a set of complicated legal tools that will test the power — and the limits — of the federal government to compel personal health care decisions.
Georgia,2021.0,Q4,"All three of President Biden’s vaccine mandates, , which are estimated to cover more than 100 million workers, have been put on hold by courts. All three of President Biden’s broad vaccine mandates affecting the private sector have been put on hold by courts."
Georgia,2021.0,Q4,"Sign-ups, which have set a record, have been especially strong in states that had resisted expanding coverage under the Affordable Care Act. A record number of Americans — 13.6 million — have signed up for health plans through the Affordable Care Act’s marketplaces for 2022. The major reasons for the rise appear to be: Congress lowered the cost of Obamacare insurance; the Biden administration increased advertising for the program; and the pandemic disrupted many Americans’ employer-provided coverage."
Georgia,2021.0,Q4,"Stacey Abrams says the infrastructure of voting is being eviscerated and the utility of a democratically elected government attacked. This is an article from World Review: The State of Democracy, a special section that examines global policy and affairs, and is published in conjunction with the annual Athens Democracy Forum."
Georgia,2021.0,Q4,"Corrections that appeared in print on Sunday, Dec. 12, 2021. An article this weekend on Page 25 about the best art exhibitions of 2021 misidentifies the object Jaune Quick-To-See Smith manipulates at Garth Greenan. It is the American map, not the American flag."
Georgia,2021.0,Q4,"As a fast-spreading new strain of the coronavirus swarms across the country, hospitals in Ohio running low on beds and staff recently took out a full-page newspaper advertisement pleading with unvaccinated Americans to finally get the shot. It read, simply: “Help.” As a fast-spreading new strain of the coronavirus swarms across the country, hospitals in Ohio running low on beds and staff recently took out a full-page newspaper advertisement pleading with unvaccinated Americans to finally get the shot. It read, simply: “Help.”"
Georgia,2021.0,Q4,"Cases are shooting up, I.C.U.s are stretched thin and booster vaccinations are lagging. Signs point to an intense winter wave in the United States. Cases are shooting up, I.C.U.s are stretched thin and booster vaccinations are lagging. Signs point to an intense winter wave in the United States."
Georgia,2021.0,Q4,"Many households with immunocompromised or vulnerable relatives are racing to get Covid shots for their 5-to-11-year-olds — and finally experiencing a long-awaited sense of relief. When the pandemic came for Georgia, Lauren Rymer had to make a snap choice: her mother’s safety or what she believed was best for her young child."
Georgia,2021.0,Q4,"Despite some turmoil, a vast majority of students have been in classrooms full-time and mostly uninterrupted this fall. Now, educators debate what’s next. When schools fully reopened, the Delta variant drove many worries: Would crowded classrooms run up infection rates? Would outbreaks keep many schools closed? Could there be a normal academic year — the first since the pandemic began?"
Georgia,2021.0,Q4,"The party’s struggles in communities that saw declines in manufacturing and union jobs, and health care, could more than offset its gains in metropolitan areas. WASHINGTON — The share of the Democratic presidential vote in the Midwest declined most precipitously between 2012 and 2020 in counties that experienced the steepest losses in manufacturing and union jobs and saw declines in health care, according to a new report to be released this month."
Georgia,2021.0,Q4,"The agency has taken a controversial stand on vaping as a way to quit tobacco. This is what the research shows. When they first appeared in the United States in the mid-2000s, “electronic nicotine delivery systems” — e-cigarettes, vapes, e-liquids and other wares that contain the stimulant found in tobacco — were subject to little federal oversight. Their makers could incorporate countless other ingredients and flavorings. Like cigarettes before them, the devices proved extremely attractive to young people; in 2018, the surgeon general declared youth vaping an “epidemic” and noted that one in five high schoolers and one in 20 middle schoolers used e-cigarettes. Nicotine can harm the developing brain, and e-cigarettes contain potentially harmful toxins like heavy metals; the long-term effects of vaping — the heating of nicotine to create an inhaled aerosol — are uncertain."
Georgia,2022.0,Q1,"The abrupt reversal came just days after the district had said that classes for K-12 students would be held in person after the holiday break. ATLANTA — Days after announcing that classes for K-12 students would be held in person after the holiday break, officials with Atlanta Public Schools reversed their decision, saying on Saturday that classes would be online only during the first week of the year."
Georgia,2022.0,Q1,"On a day that amplified political divisions, lawmakers from both parties gathered in an Atlanta church to honor one of the Senate’s great champions of bipartisanship. ATLANTA — On a day when Washington’s partisan divide felt as deep as it has in decades, lawmakers from both parties gathered in an Atlanta church on Thursday to honor one of the U.S. Senate’s great champions of bipartisanship, Johnny Isakson."
Georgia,2022.0,Q1,"After a scare in November, New Jersey’s governor and other Democratic leaders held back-channel talks over lifting mandates and helping voters impatient with restrictions reclaim a sense of normalcy. Gov. Kathy Hochul will drop New York’s stringent indoor mask mandate on Wednesday, ending a requirement that businesses ask customers for proof of full vaccination or require mask wearing at all times, and marking a turning point in the state’s coronavirus response, according to three people briefed on her decision."
Georgia,2022.0,Q1,"Ju’Zema Goldring, 29, was walking in Atlanta with her friends when police officers arrested her for jaywalking and claimed that there was cocaine inside her stress ball. They were wrong, a federal judge said. A federal jury found last week that a Black transgender woman who was wrongly arrested in 2015 in Atlanta on bogus cocaine charges and jailed for more than five months is due $1.5 million."
Georgia,2022.0,Q1,"In the cities that were among the first to experience rapid rises in Covid cases due to Omicron, serious outcomes including I.C.U. stays and deaths are following case curves upward. In the cities that were among the first to experience rapid rises in Covid cases due to Omicron, serious outcomes including I.C.U. stays and deaths are following case curves upward."
Georgia,2022.0,Q1,"Thousands of Russians saw their comfortable, middle-class lives fade overnight with the invasion ordered by President Vladimir V. Putin. ISTANBUL — They lined up at A.T.M.s, desperate for cash after Visa and Mastercard suspended operations in Russia, swapping intelligence on where they could still get dollars. At Istanbul cafes, they sat quietly studying Telegram chats or Google Maps on their phones. They organized support groups to help other Russian exiles find housing."
Georgia,2022.0,Q1,"Twitter permanently banned her account on Sunday after what the company said was her fifth “strike.” Facebook on Monday suspended for 24 hours the account of Representative Marjorie Taylor Greene for spreading misinformation about the coronavirus, a day after Twitter permanently banned one of her accounts for posting a similar message."
Georgia,2022.0,Q1,"We look at Omicron’s toll in New York and Seattle, two cities with timely data. Some of the timeliest data on Covid-19 outcomes by vaccination status comes from New York City and the Seattle area, and the two are telling a consistent story."
Georgia,2022.0,Q1,"Senators Cory Booker, Tim Scott and Raphael Warnock brought vastly different perspectives to proceedings that highlighted the Senate’s striking lack of diversity. WASHINGTON — The Senate has only three Black members, a paltry number that is unrepresentative of the country, so when the chamber took up a voting rights bill this week aimed at preventing the disenfranchisement of voters of color, Senators Cory Booker, Tim Scott and Raphael Warnock played an outsized role in the debate."
Georgia,2022.0,Q1,"The social media service said the Republican congresswoman had violated its policy on coronavirus misinformation. Twitter on Sunday permanently suspended the personal account of Representative Marjorie Taylor Greene, a Republican of Georgia, after the company said she had violated its Covid-19 misinformation policies."
Georgia,2022.0,Q2,"Senator Raphael Warnock will face Herschel Walker, the Republican nominee, in a general election race with enormous stakes for the Senate. Senator Raphael Warnock, a Democrat who became the first Black senator from Georgia, overpowered his primary challenger on Tuesday to win the chance to secure a full six-year term in November, according to The Associated Press."
Georgia,2022.0,Q2,"POWDER SPRINGS, Ga. — Though Karen Davenport, a retired schoolteacher who typically votes Republican, pulled the lever for incumbent Gov. Brian Kemp in Georgia’s primary on Tuesday, she said she did not share all of his political ideals. For one, she doesn’t think the government, at any level, should have a say in whether women can get abortions. POWDER SPRINGS, Ga. — Though Karen Davenport, a retired schoolteacher who typically votes Republican, pulled the lever for incumbent Gov. Brian Kemp in Georgia’s primary on Tuesday, she said she did not share all of his political ideals. For one, she doesn’t think the government, at any level, should have a say in whether women can get abortions."
Georgia,2022.0,Q2,"On Wednesday, Mr. Walker called for more money to promote adoption and to support single fathers and single mothers. Herschel Walker, the former football star leading the race for the Republican nomination for a Georgia Senate seat, said that a ban on abortion should have no exceptions — presumably even for rape, incest or the health of the mother."
Georgia,2022.0,Q2,"Dalton, Ga., has not always welcomed the Mexican immigrants who came to work in its carpet mills. But the community is united behind its powerhouse high school soccer teams. DALTON, Ga. — The old folks are mostly white and carry in boxes of pizza and portable stadium seats to prop up their backs. The young mothers are predominantly Hispanic, and some press sleeping babies against their chests. Students and fathers are here, too. Most of Whitfield County has packed into Bill Chappell Stadium for the event of the spring: El Clásico, the annual boys’ soccer showdown between the county rivals Dalton High School and Southeast Whitfield High School."
Georgia,2022.0,Q2,"Research shows that debt has risen among older people, and those who owe are more likely to have multiple diagnosed illnesses. Denise Revel had a history of developing blood clots, so in 2011, when her leg grew painfully swollen and hot to the touch, she knew what to do. She headed for the emergency room."
Georgia,2022.0,Q2,"Teenage comments in response to our recent writing prompts, and an invitation to join the ongoing conversation. This week The Learning Network responded to a special Times report called “The Inner Pandemic” about an alarming increase in mental health risks for teenagers. As part of a larger collection of resources, we asked young people, Is Teen Mental Health in a State of Crisis? With almost no exceptions, the 150-plus who responded agreed that “it’s the worst it’s ever been.”  You can read more of what they had to say below. "
Georgia,2022.0,Q2,"Mr. Perdue, who badly trails Gov. Brian Kemp in the Republican primary for governor, accused Ms. Abrams of “demeaning her own race” in describing the state’s problems. DUNWOODY, Ga. — Former Senator David Perdue ended his Trump-inspired campaign for governor of Georgia with a racist appeal to Republican primary voters on Monday, accusing Stacey Abrams, the Black woman who is the presumptive Democratic nominee, of “demeaning her own race” in how she has described the state’s problems."
Georgia,2022.0,Q2,"Democrats used the ruling to criticize Republicans as threats to women and their health care providers, while G.O.P. leaders stressed that states will continue to determine policy on the issue. On the first weekend after the Supreme Court overturned nearly five decades of constitutional abortion rights, Democrats seized on the ruling to portray their Republican opponents as threats to women and their health care providers, while two sitting G.O.P. governors welcomed the decision, as they tried to emphasize that the matter is a local issue with more “debate” to be had."
